sample_id,true_label,predicted_label,confidence,is_correct,top1,top2,top3
3266,happy,happy,0.9165,True,happy:0.916,surprise:0.038,neutral:0.024
3267,angry,angry,0.3443,True,angry:0.344,neutral:0.332,sad:0.205
3268,happy,happy,0.9516,True,happy:0.952,neutral:0.028,sad:0.010
3269,sad,sad,0.4060,True,sad:0.406,fear:0.241,neutral:0.238
3270,surprise,surprise,0.8923,True,surprise:0.892,happy:0.055,fear:0.023
3271,angry,angry,0.5188,True,angry:0.519,fear:0.273,happy:0.088
3272,surprise,surprise,0.5897,True,surprise:0.590,fear:0.219,neutral:0.125
3273,sad,fear,0.4049,False,fear:0.405,sad:0.322,neutral:0.163
3274,angry,angry,0.4306,True,angry:0.431,happy:0.299,fear:0.195
3275,sad,sad,0.6479,True,sad:0.648,fear:0.128,neutral:0.101
3276,sad,angry,0.2487,False,angry:0.249,neutral:0.227,fear:0.222
3277,fear,fear,0.3693,True,fear:0.369,sad:0.322,angry:0.157
3278,neutral,neutral,0.6495,True,neutral:0.649,fear:0.108,happy:0.099
3279,neutral,fear,0.5711,False,fear:0.571,sad:0.278,neutral:0.070
3280,happy,happy,0.9581,True,happy:0.958,surprise:0.014,angry:0.011
3281,happy,happy,0.6329,True,happy:0.633,fear:0.134,angry:0.102
3282,disgust,fear,0.4581,False,fear:0.458,angry:0.244,disgust:0.195
3283,fear,neutral,0.3482,False,neutral:0.348,sad:0.321,fear:0.142
3284,happy,happy,0.7104,True,happy:0.710,surprise:0.162,fear:0.057
3285,angry,neutral,0.3828,False,neutral:0.383,sad:0.292,angry:0.228
3286,neutral,neutral,0.4188,True,neutral:0.419,happy:0.374,sad:0.111
3287,fear,happy,0.2297,False,happy:0.230,fear:0.206,angry:0.180
3288,surprise,surprise,0.9760,True,surprise:0.976,neutral:0.010,fear:0.006
3289,happy,happy,0.9243,True,happy:0.924,angry:0.026,fear:0.024
3290,neutral,neutral,0.5878,True,neutral:0.588,angry:0.153,sad:0.126
3291,happy,happy,0.9839,True,happy:0.984,neutral:0.012,sad:0.002
3292,happy,happy,0.9446,True,happy:0.945,fear:0.016,angry:0.014
3293,fear,happy,0.3828,False,happy:0.383,sad:0.339,fear:0.107
3294,fear,fear,0.4712,True,fear:0.471,surprise:0.331,angry:0.116
3295,neutral,happy,0.6315,False,happy:0.631,neutral:0.120,angry:0.117
3296,sad,sad,0.3946,True,sad:0.395,fear:0.323,neutral:0.191
3297,neutral,neutral,0.6410,True,neutral:0.641,sad:0.144,angry:0.105
3298,happy,happy,0.5700,True,happy:0.570,neutral:0.155,sad:0.107
3299,sad,angry,0.7141,False,angry:0.714,sad:0.111,fear:0.061
3300,happy,happy,0.9803,True,happy:0.980,surprise:0.006,neutral:0.004
3301,sad,happy,0.2904,False,happy:0.290,sad:0.280,neutral:0.222
3302,sad,neutral,0.5476,False,neutral:0.548,sad:0.231,angry:0.129
3303,surprise,surprise,0.9156,True,surprise:0.916,fear:0.056,neutral:0.013
3304,happy,happy,0.4544,True,happy:0.454,fear:0.213,sad:0.205
3305,happy,surprise,0.7040,False,surprise:0.704,happy:0.191,fear:0.087
3306,happy,happy,0.5297,True,happy:0.530,fear:0.187,angry:0.126
3307,sad,surprise,0.3381,False,surprise:0.338,fear:0.284,sad:0.143
3308,neutral,neutral,0.6097,True,neutral:0.610,sad:0.141,fear:0.093
3309,angry,angry,0.7611,True,angry:0.761,fear:0.076,sad:0.063
3310,surprise,neutral,0.4962,False,neutral:0.496,fear:0.149,surprise:0.114
3311,fear,fear,0.5750,True,fear:0.575,angry:0.215,sad:0.091
3312,sad,angry,0.6267,False,angry:0.627,sad:0.194,neutral:0.084
3313,angry,angry,0.4774,True,angry:0.477,happy:0.277,fear:0.177
3314,sad,fear,0.3650,False,fear:0.365,angry:0.285,sad:0.112
3315,happy,happy,0.9735,True,happy:0.974,neutral:0.014,angry:0.006
3316,neutral,neutral,0.5564,True,neutral:0.556,angry:0.239,sad:0.091
3317,sad,fear,0.6116,False,fear:0.612,surprise:0.125,sad:0.120
3318,surprise,surprise,0.8451,True,surprise:0.845,fear:0.137,angry:0.007
3319,surprise,fear,0.2969,False,fear:0.297,surprise:0.264,happy:0.176
3320,angry,angry,0.8966,True,angry:0.897,fear:0.066,disgust:0.015
3321,angry,angry,0.8202,True,angry:0.820,neutral:0.077,sad:0.075
3322,sad,neutral,0.4519,False,neutral:0.452,angry:0.218,sad:0.199
3323,fear,fear,0.4753,True,fear:0.475,surprise:0.197,happy:0.134
3324,surprise,surprise,0.5963,True,surprise:0.596,fear:0.380,happy:0.011
3325,neutral,neutral,0.4290,True,neutral:0.429,happy:0.359,angry:0.077
3326,angry,angry,0.6669,True,angry:0.667,sad:0.172,neutral:0.097
3327,happy,happy,0.9062,True,happy:0.906,surprise:0.090,fear:0.002
3328,neutral,neutral,0.3872,True,neutral:0.387,surprise:0.233,fear:0.132
3329,happy,surprise,0.3285,False,surprise:0.328,fear:0.323,happy:0.209
3330,neutral,neutral,0.3871,True,neutral:0.387,sad:0.378,angry:0.130
3331,fear,fear,0.5346,True,fear:0.535,sad:0.223,angry:0.124
3332,sad,sad,0.5521,True,sad:0.552,fear:0.332,angry:0.054
3333,neutral,sad,0.4250,False,sad:0.425,fear:0.259,neutral:0.196
3334,sad,surprise,0.3548,False,surprise:0.355,angry:0.180,neutral:0.145
3335,fear,sad,0.3008,False,sad:0.301,fear:0.297,angry:0.270
3336,neutral,neutral,0.5934,True,neutral:0.593,happy:0.140,sad:0.105
3337,happy,happy,0.8796,True,happy:0.880,neutral:0.058,sad:0.028
3338,surprise,neutral,0.4629,False,neutral:0.463,sad:0.169,angry:0.119
3339,neutral,angry,0.3718,False,angry:0.372,neutral:0.333,happy:0.092
3340,happy,happy,0.9662,True,happy:0.966,angry:0.018,neutral:0.005
3341,sad,neutral,0.4140,False,neutral:0.414,sad:0.224,fear:0.179
3342,neutral,neutral,0.6494,True,neutral:0.649,sad:0.130,angry:0.087
3343,fear,fear,0.3304,True,fear:0.330,sad:0.308,neutral:0.186
3344,neutral,neutral,0.6562,True,neutral:0.656,happy:0.131,sad:0.118
3345,fear,fear,0.4079,True,fear:0.408,sad:0.352,neutral:0.112
3346,surprise,happy,0.6721,False,happy:0.672,surprise:0.184,fear:0.090
3347,angry,angry,0.5182,True,angry:0.518,fear:0.237,disgust:0.152
3348,neutral,neutral,0.7175,True,neutral:0.717,happy:0.159,sad:0.045
3349,happy,sad,0.4134,False,sad:0.413,fear:0.244,neutral:0.140
3350,angry,angry,0.6565,True,angry:0.656,happy:0.102,disgust:0.090
3351,fear,neutral,0.7467,False,neutral:0.747,angry:0.078,sad:0.070
3352,angry,neutral,0.4876,False,neutral:0.488,sad:0.243,angry:0.144
3353,angry,angry,0.6849,True,angry:0.685,happy:0.149,fear:0.137
3354,neutral,neutral,0.5240,True,neutral:0.524,sad:0.214,angry:0.153
3355,happy,happy,0.9486,True,happy:0.949,neutral:0.025,sad:0.012
3356,fear,neutral,0.3944,False,neutral:0.394,angry:0.284,sad:0.208
3357,sad,sad,0.4364,True,sad:0.436,fear:0.332,angry:0.097
3358,angry,sad,0.5551,False,sad:0.555,fear:0.222,angry:0.136
3359,neutral,neutral,0.5039,True,neutral:0.504,sad:0.277,angry:0.106
3360,happy,fear,0.2901,False,fear:0.290,surprise:0.277,neutral:0.202
3361,happy,angry,0.4044,False,angry:0.404,sad:0.262,neutral:0.198
3362,fear,angry,0.3009,False,angry:0.301,fear:0.271,happy:0.220
3363,sad,fear,0.2861,False,fear:0.286,sad:0.277,angry:0.260
3364,surprise,surprise,0.9993,True,surprise:0.999,fear:0.001,sad:0.000
3365,angry,sad,0.3925,False,sad:0.392,angry:0.349,fear:0.137
3366,happy,happy,0.3812,True,happy:0.381,fear:0.264,angry:0.213
3367,angry,angry,0.3504,True,angry:0.350,fear:0.271,surprise:0.137
3368,surprise,surprise,0.9239,True,surprise:0.924,fear:0.072,sad:0.002
3369,fear,fear,0.5322,True,fear:0.532,surprise:0.190,angry:0.101
3370,neutral,angry,0.4951,False,angry:0.495,sad:0.251,fear:0.105
3371,angry,neutral,0.5918,False,neutral:0.592,sad:0.191,angry:0.117
3372,neutral,neutral,0.9182,True,neutral:0.918,angry:0.033,sad:0.028
3373,sad,sad,0.4211,True,sad:0.421,fear:0.283,neutral:0.186
3374,fear,sad,0.3294,False,sad:0.329,angry:0.228,fear:0.224
3375,neutral,neutral,0.3329,True,neutral:0.333,sad:0.301,angry:0.214
3376,neutral,sad,0.4266,False,sad:0.427,angry:0.217,neutral:0.179
3377,happy,fear,0.3536,False,fear:0.354,angry:0.344,happy:0.190
3378,sad,happy,0.7269,False,happy:0.727,sad:0.229,fear:0.014
3379,happy,happy,0.8285,True,happy:0.828,angry:0.060,surprise:0.052
3380,surprise,neutral,0.3060,False,neutral:0.306,angry:0.296,sad:0.232
3381,neutral,neutral,0.8566,True,neutral:0.857,sad:0.058,angry:0.037
3382,sad,neutral,0.7387,False,neutral:0.739,angry:0.101,sad:0.066
3383,angry,surprise,0.6516,False,surprise:0.652,fear:0.174,angry:0.154
3384,angry,fear,0.2955,False,fear:0.296,angry:0.285,sad:0.121
3385,fear,fear,0.8401,True,fear:0.840,surprise:0.087,sad:0.039
3386,surprise,surprise,0.9127,True,surprise:0.913,fear:0.074,sad:0.004
3387,happy,happy,0.9769,True,happy:0.977,neutral:0.013,angry:0.004
3388,fear,fear,0.3156,True,fear:0.316,angry:0.239,happy:0.232
3389,surprise,surprise,0.6258,True,surprise:0.626,happy:0.297,fear:0.050
3390,surprise,fear,0.4887,False,fear:0.489,surprise:0.469,happy:0.012
3391,neutral,neutral,0.8418,True,neutral:0.842,sad:0.063,fear:0.042
3392,fear,fear,0.3528,True,fear:0.353,angry:0.271,sad:0.188
3393,sad,neutral,0.5045,False,neutral:0.504,sad:0.258,angry:0.127
3394,neutral,neutral,0.5013,True,neutral:0.501,surprise:0.277,sad:0.077
3395,fear,angry,0.4573,False,angry:0.457,disgust:0.232,fear:0.154
3396,fear,surprise,0.2818,False,surprise:0.282,fear:0.200,angry:0.145
3397,surprise,surprise,0.9369,True,surprise:0.937,fear:0.057,sad:0.003
3398,sad,sad,0.3225,True,sad:0.323,fear:0.234,angry:0.229
3399,fear,fear,0.4841,True,fear:0.484,angry:0.272,surprise:0.128
3400,happy,happy,0.9756,True,happy:0.976,neutral:0.021,surprise:0.002
3401,sad,sad,0.3349,True,sad:0.335,happy:0.302,fear:0.176
3402,angry,angry,0.8571,True,angry:0.857,fear:0.086,disgust:0.020
3403,happy,happy,0.9198,True,happy:0.920,angry:0.043,fear:0.016
3404,fear,happy,0.9234,False,happy:0.923,neutral:0.023,angry:0.019
3405,angry,sad,0.5417,False,sad:0.542,neutral:0.215,fear:0.095
3406,neutral,neutral,0.5263,True,neutral:0.526,angry:0.202,sad:0.185
3407,neutral,neutral,0.3874,True,neutral:0.387,sad:0.318,angry:0.162
3408,sad,happy,0.6285,False,happy:0.628,sad:0.137,fear:0.110
3409,happy,happy,0.9501,True,happy:0.950,neutral:0.020,fear:0.010
3410,fear,angry,0.3001,False,angry:0.300,neutral:0.256,sad:0.249
3411,fear,angry,0.8718,False,angry:0.872,fear:0.084,disgust:0.022
3412,fear,sad,0.4105,False,sad:0.410,neutral:0.241,fear:0.131
3413,fear,neutral,0.3879,False,neutral:0.388,sad:0.214,fear:0.184
3414,surprise,surprise,0.4731,True,surprise:0.473,fear:0.251,sad:0.099
3415,happy,happy,0.9868,True,happy:0.987,neutral:0.011,surprise:0.001
3416,sad,sad,0.5562,True,sad:0.556,happy:0.232,angry:0.109
3417,happy,happy,0.9332,True,happy:0.933,surprise:0.061,neutral:0.004
3418,angry,neutral,0.5421,False,neutral:0.542,sad:0.190,angry:0.159
3419,neutral,neutral,0.6919,True,neutral:0.692,sad:0.114,fear:0.079
3420,sad,sad,0.2845,True,sad:0.284,fear:0.272,angry:0.262
3421,happy,happy,0.9688,True,happy:0.969,neutral:0.028,sad:0.001
3422,fear,angry,0.4515,False,angry:0.452,neutral:0.310,sad:0.155
3423,happy,angry,0.6328,False,angry:0.633,happy:0.242,fear:0.046
3424,angry,angry,0.4084,True,angry:0.408,sad:0.290,neutral:0.223
3425,angry,sad,0.4942,False,sad:0.494,angry:0.300,fear:0.066
3426,happy,fear,0.4129,False,fear:0.413,happy:0.338,angry:0.100
3427,sad,happy,0.3378,False,happy:0.338,angry:0.180,neutral:0.165
3428,fear,fear,0.5038,True,fear:0.504,surprise:0.375,happy:0.072
3429,neutral,neutral,0.3177,True,neutral:0.318,angry:0.301,sad:0.131
3430,neutral,neutral,0.3981,True,neutral:0.398,sad:0.200,fear:0.141
3431,neutral,sad,0.4613,False,sad:0.461,neutral:0.320,fear:0.104
3432,fear,sad,0.3232,False,sad:0.323,neutral:0.234,happy:0.182
3433,angry,sad,0.4223,False,sad:0.422,neutral:0.295,angry:0.147
3434,neutral,angry,0.2527,False,angry:0.253,neutral:0.252,fear:0.153
3435,happy,happy,0.3289,True,happy:0.329,surprise:0.319,fear:0.260
3436,sad,happy,0.4812,False,happy:0.481,angry:0.167,neutral:0.130
3437,fear,angry,0.3682,False,angry:0.368,sad:0.218,neutral:0.198
3438,neutral,neutral,0.5280,True,neutral:0.528,happy:0.244,sad:0.104
3439,sad,neutral,0.3292,False,neutral:0.329,happy:0.289,angry:0.147
3440,surprise,surprise,0.6494,True,surprise:0.649,fear:0.219,neutral:0.053
3441,happy,happy,0.9836,True,happy:0.984,surprise:0.013,neutral:0.002
3442,fear,neutral,0.3710,False,neutral:0.371,fear:0.225,sad:0.208
3443,neutral,neutral,0.8295,True,neutral:0.830,sad:0.069,angry:0.049
3444,sad,sad,0.3815,True,sad:0.381,happy:0.222,neutral:0.180
3445,fear,surprise,0.4468,False,surprise:0.447,fear:0.150,neutral:0.140
3446,fear,fear,0.7282,True,fear:0.728,surprise:0.200,happy:0.037
3447,sad,neutral,0.3394,False,neutral:0.339,sad:0.264,fear:0.146
3448,sad,neutral,0.4689,False,neutral:0.469,sad:0.287,fear:0.097
3449,neutral,happy,0.4178,False,happy:0.418,neutral:0.207,fear:0.117
3450,neutral,neutral,0.5276,True,neutral:0.528,happy:0.160,sad:0.138
3451,happy,happy,0.7049,True,happy:0.705,surprise:0.123,fear:0.119
3452,surprise,surprise,0.7777,True,surprise:0.778,fear:0.205,angry:0.009
3453,angry,neutral,0.4706,False,neutral:0.471,sad:0.196,angry:0.140
3454,angry,surprise,0.4343,False,surprise:0.434,fear:0.369,angry:0.114
3455,angry,sad,0.3675,False,sad:0.367,fear:0.295,neutral:0.234
3456,neutral,neutral,0.5872,True,neutral:0.587,sad:0.103,angry:0.094
3457,neutral,neutral,0.6318,True,neutral:0.632,sad:0.165,angry:0.111
3458,sad,sad,0.5732,True,sad:0.573,angry:0.158,fear:0.156
3459,surprise,fear,0.5734,False,fear:0.573,surprise:0.363,sad:0.025
3460,happy,happy,0.8564,True,happy:0.856,surprise:0.046,fear:0.043
3461,happy,happy,0.9258,True,happy:0.926,angry:0.025,surprise:0.020
3462,fear,neutral,0.4246,False,neutral:0.425,sad:0.255,fear:0.125
3463,neutral,fear,0.4158,False,fear:0.416,sad:0.346,neutral:0.102
3464,happy,happy,0.9512,True,happy:0.951,angry:0.026,surprise:0.010
3465,fear,angry,0.3805,False,angry:0.380,happy:0.351,fear:0.149
3466,neutral,neutral,0.4060,True,neutral:0.406,angry:0.245,sad:0.193
3467,neutral,neutral,0.6286,True,neutral:0.629,sad:0.168,angry:0.097
3468,happy,fear,0.7059,False,fear:0.706,angry:0.140,disgust:0.047
3469,happy,happy,0.6656,True,happy:0.666,surprise:0.246,fear:0.050
3470,sad,sad,0.4151,True,sad:0.415,angry:0.196,fear:0.189
3471,happy,happy,0.7854,True,happy:0.785,fear:0.095,angry:0.061
3472,happy,happy,0.9007,True,happy:0.901,angry:0.038,neutral:0.020
3473,happy,happy,0.9906,True,happy:0.991,neutral:0.004,angry:0.003
3474,surprise,surprise,0.8515,True,surprise:0.852,fear:0.148,sad:0.000
3475,fear,angry,0.7527,False,angry:0.753,fear:0.181,sad:0.028
3476,angry,angry,0.5537,True,angry:0.554,fear:0.310,surprise:0.082
3477,neutral,surprise,0.4892,False,surprise:0.489,fear:0.371,sad:0.056
3478,angry,fear,0.4367,False,fear:0.437,angry:0.259,surprise:0.172
3479,angry,neutral,0.2946,False,neutral:0.295,fear:0.245,surprise:0.184
3480,angry,angry,0.7285,True,angry:0.728,fear:0.149,surprise:0.050
3481,neutral,neutral,0.5423,True,neutral:0.542,sad:0.195,angry:0.108
3482,angry,fear,0.5702,False,fear:0.570,angry:0.272,disgust:0.073
3483,neutral,neutral,0.5560,True,neutral:0.556,angry:0.174,happy:0.154
3484,sad,sad,0.4616,True,sad:0.462,fear:0.332,neutral:0.130
3485,fear,neutral,0.6094,False,neutral:0.609,sad:0.159,angry:0.134
3486,sad,sad,0.6581,True,sad:0.658,neutral:0.106,fear:0.086
3487,surprise,surprise,0.9678,True,surprise:0.968,fear:0.032,sad:0.000
3488,disgust,sad,0.3389,False,sad:0.339,disgust:0.319,angry:0.133
3489,happy,happy,0.3712,True,happy:0.371,angry:0.232,sad:0.179
3490,angry,angry,0.5847,True,angry:0.585,happy:0.186,fear:0.113
3491,neutral,neutral,0.5142,True,neutral:0.514,sad:0.150,angry:0.127
3492,surprise,surprise,0.9013,True,surprise:0.901,fear:0.097,sad:0.001
3493,fear,neutral,0.4614,False,neutral:0.461,fear:0.215,sad:0.163
3494,happy,happy,0.5107,True,happy:0.511,angry:0.179,surprise:0.169
3495,sad,sad,0.3385,True,sad:0.338,fear:0.254,happy:0.171
3496,happy,happy,0.9656,True,happy:0.966,neutral:0.025,surprise:0.004
3497,angry,angry,0.7714,True,angry:0.771,fear:0.124,happy:0.031
3498,surprise,fear,0.4713,False,fear:0.471,surprise:0.323,angry:0.131
3499,neutral,neutral,0.3671,True,neutral:0.367,sad:0.315,angry:0.225
3500,surprise,surprise,0.4748,True,surprise:0.475,fear:0.310,angry:0.133
3501,angry,angry,0.4770,True,angry:0.477,sad:0.229,neutral:0.194
3502,angry,fear,0.2788,False,fear:0.279,surprise:0.193,angry:0.192
3503,happy,happy,0.6920,True,happy:0.692,angry:0.186,fear:0.077
3504,neutral,angry,0.6236,False,angry:0.624,neutral:0.210,sad:0.109
3505,happy,happy,0.9631,True,happy:0.963,neutral:0.024,sad:0.005
3506,happy,happy,0.9584,True,happy:0.958,angry:0.017,neutral:0.009
3507,angry,angry,0.4302,True,angry:0.430,fear:0.251,sad:0.107
3508,sad,sad,0.5360,True,sad:0.536,fear:0.252,neutral:0.166
3509,neutral,neutral,0.6583,True,neutral:0.658,angry:0.151,sad:0.100
3510,angry,angry,0.5125,True,angry:0.513,fear:0.243,sad:0.130
3511,angry,neutral,0.5283,False,neutral:0.528,angry:0.179,sad:0.159
3512,angry,neutral,0.3577,False,neutral:0.358,sad:0.310,fear:0.133
3513,neutral,neutral,0.6011,True,neutral:0.601,angry:0.153,sad:0.133
3514,sad,neutral,0.5916,False,neutral:0.592,sad:0.180,happy:0.078
3515,sad,sad,0.4584,True,sad:0.458,neutral:0.242,angry:0.173
3516,happy,happy,0.8135,True,happy:0.813,surprise:0.069,neutral:0.053
3517,surprise,fear,0.3662,False,fear:0.366,angry:0.244,surprise:0.242
3518,happy,happy,0.9901,True,happy:0.990,surprise:0.003,neutral:0.003
3519,angry,angry,0.2681,True,angry:0.268,surprise:0.243,fear:0.207
3520,surprise,fear,0.6490,False,fear:0.649,surprise:0.301,angry:0.021
3521,neutral,neutral,0.6475,True,neutral:0.648,sad:0.160,angry:0.144
3522,angry,neutral,0.4262,False,neutral:0.426,angry:0.339,sad:0.142
3523,angry,neutral,0.4579,False,neutral:0.458,angry:0.353,sad:0.087
3524,angry,sad,0.3651,False,sad:0.365,fear:0.223,neutral:0.221
3525,surprise,neutral,0.4673,False,neutral:0.467,surprise:0.363,fear:0.060
3526,surprise,fear,0.3949,False,fear:0.395,angry:0.233,sad:0.133
3527,sad,sad,0.3379,True,sad:0.338,neutral:0.201,fear:0.200
3528,fear,surprise,0.5792,False,surprise:0.579,fear:0.404,happy:0.006
3529,angry,neutral,0.3515,False,neutral:0.351,angry:0.288,sad:0.240
3530,angry,angry,0.4474,True,angry:0.447,fear:0.388,surprise:0.079
3531,surprise,surprise,0.9712,True,surprise:0.971,fear:0.017,sad:0.006
3532,surprise,happy,0.2679,False,happy:0.268,sad:0.215,neutral:0.213
3533,surprise,angry,0.5756,False,angry:0.576,sad:0.155,fear:0.118
3534,fear,fear,0.5290,True,fear:0.529,sad:0.393,neutral:0.056
3535,surprise,surprise,0.9771,True,surprise:0.977,fear:0.020,sad:0.002
3536,sad,happy,0.3344,False,happy:0.334,neutral:0.166,sad:0.159
3537,fear,sad,0.2341,False,sad:0.234,neutral:0.222,fear:0.222
3538,happy,fear,0.3800,False,fear:0.380,angry:0.371,happy:0.166
3539,happy,happy,0.8985,True,happy:0.898,neutral:0.082,angry:0.007
3540,fear,angry,0.5751,False,angry:0.575,fear:0.306,sad:0.050
3541,happy,neutral,0.2566,False,neutral:0.257,angry:0.214,happy:0.203
3542,neutral,neutral,0.6669,True,neutral:0.667,sad:0.108,happy:0.090
3543,disgust,happy,0.3928,False,happy:0.393,fear:0.237,surprise:0.170
3544,surprise,neutral,0.5478,False,neutral:0.548,angry:0.142,sad:0.132
3545,happy,happy,0.8969,True,happy:0.897,angry:0.046,fear:0.022
3546,angry,angry,0.5157,True,angry:0.516,fear:0.304,happy:0.098
3547,angry,angry,0.6319,True,angry:0.632,fear:0.103,sad:0.092
3548,happy,happy,0.4056,True,happy:0.406,sad:0.200,neutral:0.153
3549,happy,fear,0.3434,False,fear:0.343,angry:0.254,surprise:0.202
3550,fear,surprise,0.5604,False,surprise:0.560,fear:0.272,neutral:0.070
3551,angry,angry,0.7724,True,angry:0.772,fear:0.101,happy:0.068
3552,happy,happy,0.9828,True,happy:0.983,surprise:0.010,neutral:0.006
3553,fear,surprise,0.4978,False,surprise:0.498,fear:0.359,angry:0.046
3554,neutral,neutral,0.6754,True,neutral:0.675,angry:0.100,sad:0.099
3555,sad,neutral,0.4271,False,neutral:0.427,sad:0.360,fear:0.104
3556,angry,neutral,0.4075,False,neutral:0.408,angry:0.280,sad:0.156
3557,sad,sad,0.5819,True,sad:0.582,happy:0.191,fear:0.089
3558,happy,happy,0.8847,True,happy:0.885,sad:0.062,neutral:0.031
3559,surprise,surprise,0.9874,True,surprise:0.987,fear:0.012,sad:0.000
3560,sad,sad,0.3587,True,sad:0.359,angry:0.221,fear:0.163
3561,sad,neutral,0.3775,False,neutral:0.377,happy:0.201,angry:0.151
3562,happy,happy,0.8728,True,happy:0.873,neutral:0.063,sad:0.023
3563,neutral,happy,0.8107,False,happy:0.811,neutral:0.075,sad:0.037
3564,fear,neutral,0.3821,False,neutral:0.382,sad:0.196,angry:0.190
3565,surprise,surprise,0.6950,True,surprise:0.695,fear:0.286,happy:0.015
3566,sad,sad,0.5653,True,sad:0.565,fear:0.218,neutral:0.097
3567,happy,happy,0.8343,True,happy:0.834,sad:0.130,angry:0.012
3568,neutral,neutral,0.4645,True,neutral:0.464,happy:0.247,fear:0.090
3569,happy,happy,0.9507,True,happy:0.951,neutral:0.028,angry:0.012
3570,fear,angry,0.7772,False,angry:0.777,fear:0.119,happy:0.064
3571,happy,happy,0.9861,True,happy:0.986,surprise:0.006,fear:0.003
3572,fear,angry,0.8107,False,angry:0.811,fear:0.143,disgust:0.020
3573,neutral,neutral,0.4694,True,neutral:0.469,sad:0.231,fear:0.105
3574,surprise,neutral,0.6298,False,neutral:0.630,sad:0.162,angry:0.122
3575,sad,disgust,0.2658,False,disgust:0.266,sad:0.242,fear:0.238
3576,surprise,angry,0.2278,False,angry:0.228,fear:0.216,neutral:0.205
3577,surprise,surprise,0.7411,True,surprise:0.741,fear:0.235,neutral:0.009
3578,neutral,happy,0.8401,False,happy:0.840,angry:0.048,neutral:0.036
3579,neutral,neutral,0.2859,True,neutral:0.286,sad:0.256,fear:0.171
3580,happy,neutral,0.3664,False,neutral:0.366,happy:0.285,sad:0.203
3581,fear,fear,0.3583,True,fear:0.358,sad:0.355,neutral:0.112
3582,fear,surprise,0.7223,False,surprise:0.722,fear:0.187,happy:0.029
